state_fips,county_fips,year,race,age_adjusted_rate,weight
5,109,2008,0,5637,106.2214667569602
5,109,2007,0,5445.7,106.49882628461216
5,109,2006,0,5052.7,106.12257064357233
5,109,2005,0,5440.2,105.90561835898981
5,109,2004,0,6408,106.04715932074748
5,109,2003,0,6099.1,106.03301372685773
5,109,2002,0,5587.7,106.40018796975878
5,109,2001,0,4382.1,106.3296760081587
5,109,2000,0,6708.6,106.45186705737011
5,109,1999,0,5552.5,105.61723344227494
5,111,2016,0,6395.9,154.99354825282245
5,111,2015,0,6214.6,155.00967711726904
5,111,2014,0,5821.7,155.41878908291622
5,111,2013,0,6000.4,155.42200616386341
5,111,2012,0,6424.3,155.8621185535472
5,111,2011,0,5875.3,156.35216659835578
5,111,2010,0,5752.1,156.60779035539707
5,111,2009,0,6489,156.9458505345076
5,111,2008,0,6394.2,156.84068349761804
5,111,2007,0,6145.2,157.52142711390093
5,111,2006,0,5342.9,157.81001235663092
5,111,2005,0,6285,158.29718885690926
5,111,2004,0,6637.7,158.2371637764024
5,111,2003,0,6499.2,158.67261893597143
5,111,2002,0,6136.9,158.78601953572613
5,111,2001,0,5324,159.6809318610084
5,111,2000,0,6362.6,160.05311618334707
5,111,1999,0,6938.1,159.76545308670458
5,113,2017,0,4948.8,0
5,113,2016,0,4498,142.03168660548954
5,113,2015,0,5670.5,142.21462653327893
5,113,2014,0,5308.3,142.30952181776172
5,113,2013,0,5500.4,142.69197594819408
5,113,2012,0,4865.8,142.96852800529214
5,113,2011,0,4956.5,143.39456056629206
5,113,2010,0,5367.2,143.76717288727633
5,113,2009,0,5401.8,143.46776641462012
5,113,2008,0,5520,142.78655398881227
5,113,2007,0,5249.5,142.74802975873257
5,113,2006,0,6176.2,142.90556322271013
5,113,2005,0,5197.8,142.13725760686393
5,113,2004,0,5133.7,141.62273828732447
5,113,2003,0,5045.4,142.12318600425476
5,113,2002,0,6440.2,142.27789708876077
5,113,2001,0,4787.7,142.08800090085018
5,113,2000,0,5288.4,142.36572621245605
5,113,1999,0,5843.5,141.70038814343454
5,115,2017,0,4787,0
5,115,2016,0,4586.7,252.54504548693882
5,115,2015,0,4838.6,251.97618935129566
5,115,2014,0,4613.5,251.185190646264
5,115,2013,0,5398.5,250.07598845151048
5,115,2012,0,5072.4,250.26186285568963
5,115,2011,0,4744.9,250.2918296708864
5,115,2010,0,4995.6,249.218779388713
5,115,2009,0,4745.5,247.59240699181387
5,115,2008,0,5261,246.0243890349085
5,115,2007,0,4984.2,244.5260722295273
5,115,2006,0,4912.3,242.50567003680553
5,115,2005,0,5376.3,239.86454510827565
5,115,2004,0,4906.1,237.92015467378968
5,115,2003,0,5467,235.8431682283801
5,115,2002,0,5742.7,235.38266716136937
5,115,2001,0,5265.9,234.49093799121533
5,115,2000,0,5237,233.54014644167714
5,115,1999,0,5412.6,233.02360395462088
5,117,2016,0,4109.9,90.83501527494779
5,117,2015,0,4802.4,90.9945053286186
5,117,2014,0,4803.8,91.18113840043894
5,117,2013,0,4086.9,91.45490692138941
5,117,2012,0,4452.5,91.97825830053534
5,117,2011,0,4168.8,92.61749294814668
5,117,2010,0,4951.6,93.35952013587045
5,117,2009,0,5105.5,93.56281312572854
5,117,2008,0,6368.7,93.84028985462481
5,117,2007,0,4562.9,94.60972465872628
5,117,2006,0,4529.6,94.81033698917012
5,117,2005,0,5237.3,95.11046209539727
5,117,2004,0,5389,95.4515583948214
5,117,2003,0,5089.4,96.45206063117574
5,117,2002,0,4573.9,96.98453484963466
5,117,2001,0,5877,97.49358953285082
5,117,2000,0,5354.2,97.42176348229383
5,117,1999,0,5011.1,97.92854537876073
5,119,2017,0,4706.5,0
5,119,2016,0,4421.1,627.0964838045259
5,119,2015,0,4680.1,626.8428830257228
5,119,2014,0,4514.2,626.6043408722924
5,119,2013,0,4746.3,625.5493585641344
5,119,2012,0,4797.6,623.6224819552291
5,119,2011,0,4687.1,621.9131772201004
5,119,2010,0,4777.9,619.373070128174
5,119,2009,0,4750.3,616.4843874746546
5,119,2008,0,4764.2,613.6505520245215
5,119,2007,0,4929.1,611.0670994252595
5,119,2006,0,4985.2,609.6285754457381
5,119,2005,0,5321.9,606.8558313141598
5,119,2004,0,5120.3,605.4816264759816
5,119,2003,0,5328.7,604.3657832802912
5,119,2002,0,5315.5,603.5950629354087
5,119,2001,0,5531.7,602.3835987143076
5,119,2000,0,5511,601.561301946859
5,119,1999,0,5572.2,600.2599436910646
5,121,2016,0,4446.2,132.09087780766694
5,121,2015,0,5258.8,132.11737205984684
5,121,2014,0,5145.6,132.43866504914644
5,121,2013,0,4488.9,132.74411474713295
5,121,2012,0,5406.5,133.61886094410474
5,121,2011,0,4820.1,134.06714735534578
5,121,2010,0,5339.1,134.04103849194843
5,121,2009,0,5482.5,134.02984742213206
5,121,2008,0,4664.7,134.43213901444847
5,121,2007,0,4155.6,134.36517405935214
5,121,2006,0,4974.8,134.8517704741024
5,121,2005,0,5076.4,134.484199815443
5,121,2004,0,4776.3,134.9333168642941
5,121,2003,0,4557.1,134.18271125595876
5,121,2002,0,4979.9,134.59197598668354
5,121,2001,0,5837.5,134.82210501249415
5,121,2000,0,5191.3,134.740491315714
5,121,1999,0,5730.3,134.7442021016118
5,123,2017,0,4401.5,0
5,123,2016,0,5022.5,161.85178404948152
5,123,2015,0,5457,163.02760502442524
5,123,2014,0,4450.9,164.39586369492392
5,123,2013,0,5856.5,165.553616692599
5,123,2012,0,5406.4,167.05388352265265
5,123,2011,0,5329.1,167.21243972862786
5,123,2010,0,5477.8,167.87197502859135
5,123,2009,0,5387.9,168.3330033000065
5,123,2008,0,4825.8,167.66037098849566
5,123,2007,0,6025.1,168.50519279832298
5,123,2006,0,6537.3,168.80758276807353
5,123,2005,0,5972.7,169.23061188803874
5,123,2004,0,5928,170.01470524634038
5,123,2003,0,6832.7,170.79227148791014
5,123,2002,0,7224.8,170.3613806001818
5,123,2001,0,7088.3,170.5051318875769
5,123,2000,0,7037.6,171.24543789543708
5,123,1999,0,7047.7,171.32717239247253
5,125,2017,0,4772,0
5,125,2016,0,4165.7,344.53301728571677
5,125,2015,0,4496.5,342.57553911509797
5,125,2014,0,4508.3,340.2646029195514
5,125,2013,0,4394.2,338.06360348313154
5,125,2012,0,4611.2,334.30225844286485
5,125,2011,0,4253.9,331.5131973240281
5,125,2010,0,4643.8,328.12649999657145
5,125,2009,0,4591.7,324.5951324342372
5,125,2008,0,4742.2,320.31078658078314
5,125,2007,0,4543.6,316.2957476792883
5,125,2006,0,4545.2,310.9035220128585
5,125,2005,0,4436.1,305.766250590218
5,125,2004,0,4376.8,301.59741378201505
5,125,2003,0,5020.5,297.7028720049573
5,125,2002,0,5395.1,295.01016931624577
5,125,2001,0,5361.2,292.35765767292634
5,125,2000,0,5371.9,289.9724124809117
5,125,1999,0,5530.4,286.5833212174079
5,127,2016,0,5405.9,101.3755394560246
5,127,2015,0,4170,102.51829105091443
5,127,2014,0,4215.4,103.24243313676794
5,127,2013,0,5126.5,104.27847332982968
5,127,2012,0,5102.3,104.81412118603103
5,127,2011,0,5204.6,105.93866149805746
5,127,2010,0,5330.6,106.04715932074748
5,127,2009,0,4988,105.34229919647663
5,127,2008,0,4963.3,105.95753866525968
5,127,2007,0,5566.2,106.2402936742929
5,127,2006,0,5005.3,106.01414999895061
5,127,2005,0,5275.5,104.76640682967036
5,127,2004,0,5559.4,104.2688831818966
5,127,2003,0,6932.2,104.57533169921098
5,127,2002,0,5717.2,104.546640309481
5,127,2001,0,5223.2,104.64224768228175
5,127,2000,0,5369,104.78549517943789
5,127,1999,0,5986.2,104.77117924314874
5,129,2016,0,5387.3,89.25805285799147
5,129,2015,0,4801.7,88.60022573334675
5,129,2014,0,4723.6,88.92693630166283
5,129,2013,0,5071.5,89.32524839036273
5,129,2012,0,4574.4,89.37561188601732
5,129,2011,0,5138.9,89.8276126811795
5,129,2010,0,3967.1,90.42123644365851
5,129,2009,0,4933.6,90.49861877399013
5,129,2008,0,4314.7,90.96153033013462
5,129,2007,0,3933.3,90.96702699330126
5,129,2006,0,4202.5,90.60905032059435
5,129,2005,0,4388.5,90.05553841935541
5,129,2004,0,4087.5,89.69949832635632
5,129,2003,0,4680.7,89.42035562443263
5,129,2002,0,6131.4,90.27735042633894
5,129,2001,0,4435.6,90.66421565314509
5,129,2000,0,4876.8,90.80748867797193
5,129,1999,0,6755.7,90.43229511629129
5,131,2017,0,5071.6,0
5,131,2016,0,4793.9,357.4814680511425
5,131,2015,0,4780.3,357.1974244028084
5,131,2014,0,5232.3,356.1277860543881
5,131,2013,0,4966.8,356.54873439685633
5,131,2012,0,5237.9,356.95657999258117
5,131,2011,0,5056.6,356.24289466598486
5,131,2010,0,4757.2,354.7069212744516
5,131,2009,0,4940.4,353.7174013248429
5,131,2008,0,5276.8,351.7982376306055
5,131,2007,0,5041.3,350.6365639804269
5,131,2006,0,4682,348.5570254635531
5,131,2005,0,5156.3,345.58067075575855
5,131,2004,0,5531.4,343.7557272250166
5,131,2003,0,5254.3,343.11076928595526
5,131,2002,0,5319.3,342.3448553724738
5,131,2001,0,5558.4,341.3033841027657
5,131,2000,0,5435.8,339.9676455193935
5,131,1999,0,5797.1,336.6036244605812
5,133,2016,0,5170.1,130.03845585056752
5,133,2015,0,5113.7,131.24785712536413
5,133,2014,0,4714.5,131.82184947875675
5,133,2013,0,5718.7,131.51805959639154
5,133,2012,0,4910.5,130.96946208945045
5,133,2011,0,5337.8,131.01908257959983
5,133,2010,0,4980,130.927460832325
5,133,2009,0,5338.4,129.66109670984585
5,133,2008,0,6283.5,128.8642696793801
5,133,2007,0,5451.1,127.85538705897378
5,133,2006,0,5864.7,127.56566936288148
5,133,2005,0,6401.1,127.66362050325849
5,133,2004,0,5067,126.65306944563167
5,133,2003,0,4757.1,125.7934815481311
5,133,2002,0,5113.7,125.30762147610974
5,133,2001,0,5482.8,124.84390253432484
5,133,2000,0,5775.5,125.4870511248073
5,133,1999,0,5606.1,125.4631419979589
5,135,2016,0,4948,130.98473193468007
5,135,2015,0,4857.3,130.1191761424887
5,135,2014,0,4881.5,130.01538370516005
5,135,2013,0,4062.3,130.70577645995604
5,135,2012,0,5139.5,130.61776295741709
5,135,2011,0,4784,131.43059004660978
5,135,2010,0,5032.8,131.45341380123986
5,135,2009,0,4230.9,131.8066766138954
5,135,2008,0,5275.7,131.96969349058898
5,135,2007,0,4592.1,132.31024147812596
5,135,2006,0,4864.7,132.7742444904131
5,135,2005,0,4979.9,131.87494075828053
5,135,2004,0,4898.9,131.73078607523755
5,135,2003,0,4756.6,131.83702059740276
5,135,2002,0,4932.6,131.43819840518205
5,135,2001,0,5665.8,131.31641176943575
5,135,2000,0,5517.4,130.91218430688565
5,135,1999,0,5966.3,129.91535705989497
5,137,2016,0,4163.8,111.97767634667188
5,137,2015,0,3977.9,111.48990985734987
5,137,2014,0,4218.1,111.55716023635597
5,137,2013,0,5101.6,111.75866856758807
5,137,2012,0,4028.6,112.29425630903836
5,137,2011,0,4683.8,112.08478933378963
5,137,2010,0,4227.6,111.32834320154055
5,137,2009,0,4515.4,111.08555261599052
5,137,2008,0,4128,111.22050170719426
5,137,2007,0,5087.5,110.58933040759402
5,137,2006,0,4729.4,110.73391531053167
5,137,2005,0,4821.4,109.12836478203089
5,137,2004,0,4922.4,108.48041297856494
5,137,2003,0,5052.8,108.18502669038817
5,137,2002,0,4820.3,107.73578792583271
5,137,2001,0,5274.3,107.16342659695052
5,137,2000,0,4783.2,107.32660434393702
5,137,1999,0,5803.1,106.72862783714592
5,139,2017,0,5727.1,0
5,139,2016,0,5452.2,199.7173002020606
5,139,2015,0,5493.8,200.39461070597682
5,139,2014,0,5622.6,200.39461070597682
5,139,2013,0,5818.1,201.50186103358948
5,139,2012,0,5315.8,202.14846029589245
5,139,2011,0,5519.3,203.40845606807991
5,139,2010,0,6065.6,203.85288813259427
5,139,2009,0,5852.7,204.8023437365891
5,139,2008,0,5833.3,205.47992602685062
5,139,2007,0,5582,205.5893966137359
5,139,2006,0,5672.1,207.15694533372516
5,139,2005,0,5611.8,207.6872648960451
5,139,2004,0,5427.5,209.15783513892086
5,139,2003,0,5317.7,210.4305110957059
5,139,2002,0,5888.1,211.586861595894
5,139,2001,0,5568,211.88204265581356
5,139,2000,0,6033.1,213.38228605017804
5,139,1999,0,5598,213.78961621182634
5,141,2016,0,4793.1,128.94960255851896
5,141,2015,0,4046.8,129.5376393176902
5,141,2014,0,4463.7,129.9730741346068
5,141,2013,0,4761.2,130.3533658944026
5,141,2012,0,4355.5,131.0228987620103
5,141,2011,0,4102.2,131.13733259449805
5,141,2010,0,4042.8,131.55987230154946
5,141,2009,0,4519.7,131.50285168010618
5,141,2008,0,4372.9,131.8066766138954
5,141,2007,0,4000.6,131.24785712536413
5,141,2006,0,4543,130.48754729858325
5,141,2005,0,4618.6,129.88071450373224
5,141,2004,0,4474.7,129.0891165048394
5,141,2003,0,4487,128.47567863218313
5,141,2002,0,4600.8,127.75758294520134
5,141,2001,0,4328.5,127.79671357276759
5,141,2000,0,5469.6,127.36168968728391
5,141,1999,0,4686,126.90547663517127
5,143,2017,0,4646.4,0
5,143,2016,0,4503.7,477.5447622998288
5,143,2015,0,4627.7,473.5324698476336
5,143,2014,0,4571.4,468.92536719610297
5,143,2013,0,4412.3,464.73540859288954
5,143,2012,0,4673.9,459.8880298507453
5,143,2011,0,4494.9,455.8870474141594
5,143,2010,0,4405.9,451.6768756533812
5,143,2009,0,4503.6,446.96084839726177
5,143,2008,0,4857.3,444.09796216600677
5,143,2007,0,4481.1,441.05101745716445
5,143,2006,0,5048.3,436.2499283667563
5,143,2005,0,5121.1,428.7178559379117
5,143,2004,0,5442.2,420.5199162941037
5,143,2003,0,5285.6,414.0338150441338
5,143,2002,0,5557.3,408.48378180779713
5,143,2001,0,5376.8,403.91954644458593
5,143,2000,0,5373,398.5611621821675
5,143,1999,0,4992.9,393.2263978931221
5,145,2017,0,5393,0
5,145,2016,0,5162.8,281.5368537154594
5,145,2015,0,5300.7,281.092511461974
5,145,2014,0,5019.5,280.2356151526783
5,145,2013,0,5603.8,280.419328863044
5,145,2012,0,5506.3,280.4817284601619
5,145,2011,0,5536.1,279.49239703433796
5,145,2010,0,5184.5,278.08811553175013
5,145,2009,0,5400,276.1955828756137
5,145,2008,0,5396,273.5836252409855
5,145,2007,0,5230.5,271.2434331002319
5,145,2006,0,5487.7,269.6812933816508
5,145,2005,0,5285.2,267.1235669123936
5,145,2004,0,5701,265.3356365059168
5,145,2003,0,5688.9,263.41791890454226
5,145,2002,0,5841,262.2899159327327
5,145,2001,0,5577.8,261.291025486908
5,145,2000,0,5803.5,259.58043069538195
5,145,1999,0,5571.7,257.6024068210544
5,147,2017,0,4652.8,0
5,147,2016,0,5924.7,81.49233092751734
5,147,2015,0,4593.8,82.0182906430023
5,147,2014,0,5183.2,82.98192574289898
5,147,2013,0,4011.7,83.916625289629
5,147,2012,0,5875.3,84.07139822793481
5,147,2011,0,5204.3,84.78797084492588
5,147,2010,0,5159.1,85.0881895447306
5,147,2009,0,5931.5,85.4049178911847
5,147,2008,0,8316.8,86.35971282953643
5,147,2007,0,6055.8,87.45284443630179
5,147,2006,0,4844.1,88.75246475450696
5,147,2005,0,5304.9,89.57120072880568
5,147,2004,0,6342.3,90.01111042532472
5,147,2003,0,5664,91.01648202386203
5,147,2002,0,7697.3,91.90212184710427
5,147,2001,0,6478.9,93.13968005098579
5,147,2000,0,6802,93.19871243745806
5,147,1999,0,6133.2,94.10100955887773
5,149,2017,0,5553.1,0
5,149,2016,0,4970.1,146.80599442802054
5,149,2015,0,5450.9,146.99319712149946
5,149,2014,0,5003.2,147.81745499094484
5,149,2013,0,5720.7,147.53982513206392
5,149,2012,0,6154.3,147.66177569025777
5,149,2011,0,4868.3,148.1046927008054
5,149,2010,0,5220.7,148.8455575420375
5,149,2009,0,5282,148.81196188478935
5,149,2008,0,4758.9,148.1046927008054
5,149,2007,0,5400.7,147.08160999934697
5,149,2006,0,5652.9,146.81961721786362
5,149,2005,0,5402.9,145.3994497926316
5,149,2004,0,5971.3,145.16886718577092
5,149,2003,0,5348.4,145.59189537882938
5,149,2002,0,5282.9,145.42008114424914
5,149,2001,0,6058.4,145.41320435228707
5,149,2000,0,5626,145.42008114424914
5,149,1999,0,5672.9,144.63056385149025
6,1,2017,0,3462.9,0
6,1,2016,0,3457.6,1283.6292299569998
6,1,2015,0,3468.4,1277.7898888314933
6,1,2014,0,3416.2,1268.41160511878
6,1,2013,0,3589.3,1257.4680910464488
6,1,2012,0,3578.2,1247.213694600889
6,1,2011,0,3575.3,1237.7475509973751
6,1,2010,0,3708,1230.3060594827614
6,1,2009,0,3702.5,1224.1482753326902
6,1,2005,0,4241.6,1200.6435774200436
6,1,2004,0,4260.2,1202.3813870814868
6,1,2003,0,4508,1205.8868106086907
6,1,2002,0,4514.1,1209.175752320563
6,1,2001,0,4692.9,1212.222751807604
6,1,2000,0,4753.7,1204.0930196625177
6,1,1999,0,4848.7,1194.6187676409575
6,3,2016,0,NA,32.72613634390714
6,3,2015,0,NA,33.25657829663178
6,3,2014,0,NA,33.2264954516723
6,3,2013,0,NA,33.77869150810907
6,3,2012,0,NA,33.51119216023208
6,3,2011,0,NA,33.301651610693426
6,3,2010,0,NA,34.058772731852805
6,3,2009,0,NA,34.597687784012386
6,3,2008,0,NA,34.66987164671943
6,3,2007,0,NA,35.6931365951495
6,3,2006,0,NA,35.7211421989835
6,3,2005,0,NA,34.91418050019218
6,3,2004,0,NA,35.53871128783372
6,3,2003,0,NA,35.11409973215888
6,3,2002,0,NA,35.17101079013795
6,3,2001,0,NA,34.583232931581165
6,3,2000,0,NA,34.77067730142742
6,3,1999,0,NA,34.713109915419565
6,5,2016,0,4024.5,193.34683860875512
6,5,2015,0,3911,192.42141252989492
6,5,2014,0,3983.4,191.67420275039623
6,5,2013,0,3811.5,191.24852940611072
6,5,2012,0,3985.9,192.5850461484484
6,5,2011,0,4267.8,193.71112513224426
6,5,2010,0,4171.3,194.59958889987408
6,5,2009,0,3870.8,195.54539114998337
6,5,2008,0,4386.9,195.57095898931416
6,5,2007,0,4007.4,196.8654362756449
6,5,2006,0,4538.1,195.83921976968762
6,5,2005,0,4720.4,195.03845774615837
6,5,2004,0,4116.9,193.39079605813717
6,5,2003,0,4429.2,192.33824372703418
6,5,2002,0,4447.4,191.2093093967969
6,5,2001,0,5098.6,188.93649726826206
6,5,2000,0,4837.1,187.49133313302778
6,5,1999,0,5070.7,186.8234460660653
6,7,2017,0,4619.7,0
6,7,2016,0,4418.6,476.30242493609035
6,7,2015,0,4493.6,474.60615250963616
6,7,2014,0,3960.7,473.25891433759597
6,7,2013,0,4393.4,471.29184164379507
6,7,2012,0,4520.1,470.2977780087846
6,7,2011,0,4456.8,469.02771773105263
6,7,2010,0,4258.7,469.0234535713539
6,7,2009,0,4484.4,468.8037969129516
6,7,2008,0,4791,468.0106836387392
6,7,2007,0,4702.9,466.3357159815233
6,7,2006,0,4882.4,465.6436405664744
6,7,2005,0,4640.1,463.4134223347442
6,7,2004,0,4766.4,461.5896445978831
6,7,2003,0,4820.2,459.8706339830801
6,7,2002,0,5164.7,457.2964027848896
6,7,2001,0,5169.6,454.0847938436168
6,7,2000,0,5090.9,451.4498864768935
6,7,1999,0,5098.2,448.6446255111054
6,9,2016,0,4024.9,212.53470304870214
6,9,2015,0,3538.5,211.7545749210628
6,9,2014,0,3841.4,211.16107595861507
6,9,2013,0,4115.7,211.1326597189549
6,9,2012,0,3659.8,211.56559266572626
6,9,2011,0,3720.5,212.38173179442717
6,9,2010,0,3813.5,213.21819809762957
6,9,2009,0,4333.3,214.2428528562855
6,9,2008,0,4336.2,215.093003140502
6,9,2007,0,3683.6,215.09997675499642
6,9,2006,0,4352.2,214.5809870421888
6,9,2005,0,3737.8,212.8262201891487
6,9,2004,0,4335.4,211.0213259365034
6,9,2003,0,4077.4,209.17695857813786
6,9,2002,0,4391.5,205.8640327983497
6,9,2001,0,3927.2,203.23385544736388
6,9,2000,0,4401.8,201.60605149647665
6,9,1999,0,4917.4,200
6,11,2016,0,3926.5,146.92855406625358
6,11,2015,0,4590.1,146.00684915441468
6,11,2014,0,2783.7,145.79437574886077
6,11,2013,0,3517.3,146.0205464994567
6,11,2012,0,3651.9,146.02397063496116
6,11,2011,0,4543.9,146.171132580958
6,11,2010,0,4408.9,146.4445287472359
6,11,2009,0,3430.2,145.7737973711325
6,11,2008,0,3450.2,145.37537618180048
6,11,2007,0,3834.7,145.17231140957975
6,11,2006,0,3947.2,144.53373308677806
6,11,2005,0,4336.8,143.31782861877304
6,11,2004,0,4502,142.15132781652093
6,11,2003,0,4532.2,139.88566760036568
6,11,2002,0,4846.5,138.67948658687772
6,11,2001,0,5401.7,137.9202668210876
6,11,2000,0,4996,137.17507062145074
6,11,1999,0,5269.3,136.4551208273255
6,13,2017,1,3662.1,0
6,13,2016,1,3513.3,1065.423390019198
6,13,2015,1,3706.8,1059.8259291034542
6,13,2014,1,3547,1053.0887901786818
6,13,2013,1,3592.2,1045.9588902055377
6,13,2012,1,3735.4,1038.384321915542
6,13,2011,1,3701.3,1032.5337766872326
6,13,2010,1,3753.3,1026.0969739746824
6,13,2009,1,3859,1018.7688648560085
6,13,2008,1,3974.6,1011.6046658650799
6,13,2007,1,3991.6,1004.5655777499048
6,13,2006,1,4144.7,1000.416913091737
6,13,2005,1,4185.6,999.5063781687438
6,13,2004,1,4258.3,996.2047982217312
6,13,2003,1,4455.8,993.7459433879466
6,13,2002,1,4621.5,989.8797906816767
6,13,2001,1,4588.4,985.3689664283121
6,13,2000,1,4634.9,976.1198696881444
6,13,1999,1,4666.1,967.9788220823842
6,15,2016,0,4527.9,165.95180023127196
6,15,2015,0,5083.5,165.23014252853503
6,15,2014,0,4867.5,165.08179790637126
6,15,2013,0,5098.1,166.844238737812
6,15,2012,0,4687.4,167.96428191731718
6,15,2011,0,4968.1,168.7187008010671
6,15,2010,0,5047.7,169.00295855398508
6,15,2009,0,4478.7,169.11238866505315
6,15,2008,0,4723.3,168.80758276807353
6,15,2007,0,4751.2,168.56749390081114
6,15,2006,0,5287.7,167.9613050675661
6,15,2005,0,5280.8,168.16955729263248
6,15,2004,0,5335.4,167.1825349730049
6,15,2003,0,5228,166.13548687742784
6,15,2002,0,5417,165.5203914930121
6,15,2001,0,5466.2,165.20290554345587
6,15,2000,0,5760.3,165.65023392678924
6,15,1999,0,4832.5,166.20469307453385
6,17,2017,0,3555.2,0
6,17,2016,0,3537.8,430.84219849035213
6,17,2015,0,3926.8,429.3704694084119
6,17,2014,0,3643.9,427.82122434493596
6,17,2013,0,3437.6,425.9424843802271
6,17,2012,0,3709.8,424.92116915964544
6,17,2011,0,3893.4,425.27990782542264
6,17,2010,0,3784.4,425.6207231796873
6,17,2009,0,4043,424.7999529190181
6,17,2008,0,4102.5,423.26114870136615
6,17,2007,0,4116.9,421.53766142540576
6,17,2006,0,4177.1,420.44381313083915
6,17,2005,0,4378.2,418.33359893749866
6,17,2004,0,4040.5,414.31027020821
6,17,2003,0,4379.8,410.2816106042288
6,17,2002,0,4574.4,406.44187776359854
6,17,2001,0,4650.9,401.373890531011
6,17,2000,0,4856.3,396.4366279747622
6,17,1999,0,5023.9,392.91347648050964
6,19,2017,0,4260.5,0
6,19,2016,0,4057.6,989.9065612470704
6,19,2015,0,4116.7,985.9665308721184
6,19,2014,0,4114.7,981.4025677569832
6,19,2013,0,4359.4,976.6073929681262
6,19,2012,0,4243.8,973.0590937861894
6,19,2011,0,4218.7,969.7917302184011
6,19,2010,0,4242.5,965.6412377275527
6,19,2009,0,4341.1,959.9364562303069
6,19,2008,0,4471.5,953.7452490052048
6,19,2007,0,4514.3,946.5373737998939
6,19,2006,0,4648.2,940.139351372976
6,19,2005,0,4623.3,934.0610258436009
6,19,2004,0,4743.5,927.9197163548148
6,19,2003,0,4872.7,920.4308773612497
6,19,2002,0,4983.1,910.9127290800145
6,19,2001,0,4895.6,901.6767713543474
6,19,2000,0,4911.7,895.1469153161396
6,19,1999,0,5039.2,888.4846650336741
6,21,2017,0,4052.5,0
6,21,2016,0,4420.4,167.5857989210303
6,21,2015,0,4867.7,167.2154299100415
6,21,2014,0,4756.6,167.27821137255145
6,21,2013,0,4316.7,167.07782617690475
6,21,2012,0,4049.4,167.14664220378464
6,21,2011,0,4498.6,167.88686666919483
6,21,2010,0,4056.7,167.6573887426379
6,21,2009,0,4180.9,167.6305461424021
6,21,2008,0,4883.1,167.38876903783
6,21,2007,0,4406.1,166.65833312498958
6,21,2006,0,4863.6,166.28890522220658
6,21,2005,0,4628.1,165.508307948574
6,21,2004,0,5399.4,164.68758301705688
6,21,2003,0,5142.4,164.36544649043483
6,21,2002,0,4650.8,163.25133996387288
6,21,2001,0,5039.2,162.63455967290594
6,21,2000,0,5713.3,162.52999723128036
6,21,1999,0,5716.4,162.27137763635335
6,23,2017,0,4377.3,0
6,23,2016,0,4468.8,369.6565973981798
6,23,2015,0,4260.6,367.94428926129564
6,23,2014,0,4464.6,366.9673009956064
6,23,2013,0,4436.5,366.8173932626423
6,23,2012,0,4752,366.9645759470524
6,23,2011,0,4492.5,367.75399386002596
6,23,2010,0,4466.5,367.46700532156626
6,23,2009,0,4782.6,365.7102678350719
6,23,2008,0,5015.4,364.22108670421596
6,23,2007,0,5007.6,363.319418693799
6,23,2006,0,5131.1,363.4460069941614
6,23,2005,0,4862.8,362.62515081003414
6,23,2004,0,5343.7,361.52731570380683
6,23,2003,0,5195.6,360.21382538708866
6,23,2002,0,5326.1,358.8593039061409
6,23,2001,0,5729.3,357.0994259306503
6,23,2000,0,5333,355.6149603152263
6,23,1999,0,5400.7,355.9157203608742
6,25,2017,0,3322.1,0
6,25,2016,0,3321.2,425.3034211007478
6,25,2015,0,3265.5,424.0353758827204
6,25,2014,0,3321.4,422.9255253587799
6,25,2013,0,3433.2,420.94417682158286
6,25,2012,0,3489.8,421.0546282847393
6,25,2011,0,3738.1,419.79399709857694
6,25,2010,0,3722.9,418.0322954031183
6,25,2009,0,3366.2,414.73847181085097
6,25,2008,0,3667.6,409.7767684971904
6,25,2007,0,3820.9,405.70432583348185
6,25,2006,0,4099.6,400.630752688807
6,25,2005,0,4340.4,395.1113767028229
6,25,2004,0,4080.4,390.2037929082699
6,25,2003,0,4764.1,385.98445564556096
6,25,2002,0,4955.7,381.6280912092295
6,25,2001,0,4552.1,379.0870612405546
6,25,2000,0,4379.1,377.3724950231535
6,25,1999,0,4768.4,375.5742270177761
6,27,2017,1,4180.2,0
6,27,2016,1,3927.6,134.6996659238619
6,27,2015,1,3873.2,135.09626197641444
6,27,2014,1,3237.3,135.68345514468592
6,27,2013,1,4102.1,135.71293232407882
6,27,2012,1,4321.9,135.67608484917304
6,27,2011,1,3712.2,135.65765735851406
6,27,2010,1,4396.4,136.0624856453828
6,27,2009,1,3995.5,136.17635624439362
6,27,2008,1,3910.3,135.3440061472986
6,27,2007,1,4218.5,135.74240310234677
6,27,2006,1,4334,135.53597308463904
6,27,2005,1,3934,135.93380742111214
6,27,2004,1,4365.3,136.3011371926148
6,27,2003,1,4805.9,136.35615130972272
6,27,2002,1,4575.7,135.6244815658294
6,27,2001,1,4675.2,134.59940564504734
6,27,2000,1,4566,133.99626860476377
6,27,1999,1,4991.4,134.0447686409283
6,29,2012,1,4676.2,925.0989136303209
6,29,2011,1,4769.3,921.6745629559275
6,29,2010,1,4856.9,917.4290163276938
6,29,2009,1,4763.2,911.1185433301201
6,29,2008,1,5060.4,904.6142824430752
6,29,2007,1,5148.5,896.259449043635
6,29,2006,1,5357,885.7262556794848
6,29,2003,2,6005.4,845.1461412087261
6,29,2002,1,5785.3,833.1020345671951
