state,county,percent_high_conditional_tested,ihs_bll,race,year,weight,unemp_rate,median_income,percent_non_white,lead_emitted,ap,state_county
20,125,4.8913044929504395,2.290895462036133,0,2006,13.56466007232666,0.046,33978,0.11706292629241943,824.6789989471436,202629,781
20,125,5.5,2.4060590267181396,0,2005,14.142135620117188,0.057999999999999996,32737,0.11694353818893433,14372.477873802185,167316,781
20,127,0,0,0,2012,3.7416574954986572,0.061,42765,0.01982228271663189,0,7573,782
20,127,0,0,0,2011,4.123105525970459,0.067,44227,0.020989760756492615,0,7249,782
20,127,0,0,0,2010,3.7416574954986572,0.068,44417,0.016071731224656105,0,7348,782
20,127,0,0,0,2009,4.242640495300293,0.07,41524,0.013259483501315117,0,4680,782
20,127,0,0,0,2008,4.358899116516113,0.048,41867,0.01366894505918026,0,5635,782
20,127,0,0,0,2007,3.7416574954986572,0.049,37227,0.012645422481000423,0,5568,782
20,127,0,0,0,2006,3.605551242828369,0.043,37092,0.012312362901866436,0,0,782
20,127,0,0,0,2005,4.123105525970459,0.05,36618,0.01177064049988985,0,5071,782
20,129,0,0,0,2012,3.316624879837036,0.037000000000000005,52950,0.05585700646042824,0,0,783
20,129,0,0,0,2011,3.872983455657959,0.037000000000000005,47006,0.05487228184938431,0,0,783
20,129,0,0,0,2010,4.358899116516113,0.043,49526,0.04850170016288757,0,0,783
20,129,0,0,0,2009,3.7416574954986572,0.042,49689,0.04587724804878235,0,0,783
20,129,0,0,0,2008,2.6457512378692627,0.027999999999999997,48636,0.044003717601299286,0,0,783
20,129,0,0,0,2007,2.4494898319244385,0.027000000000000003,46371,0.04176904261112213,0,0,783
20,129,0,0,0,2006,2.6457512378692627,0.027999999999999997,37067,0.041400305926799774,0,0,783
20,129,0,0,0,2005,4.123105525970459,0.035,39571,0.03787878900766373,0,0,783
20,131,0,0,0,2012,10.488088607788086,0.036000000000000004,50077,0.01976870559155941,0,56912,784
20,131,0,0,0,2011,10.770329475402832,0.039,47971,0.018745066598057747,0,48663,784
20,131,0,0,0,2010,10.816654205322266,0.043,44056,0.016320912167429924,0,42966,784
20,131,0.7751938104629517,0.7131804823875427,0,2009,11.357816696166992,0.040999999999999995,44280,0.01564190909266472,0,40483,784
20,131,1.8181818723678589,1.359236717224121,0,2008,10.488088607788086,0.031,46938,0.015303635969758034,0,42977,784
20,131,4,2.094712495803833,0,2007,8.66025447845459,0.031,43405,0.014721550047397614,0,43450,784
20,131,5.479452133178711,2.402376651763916,0,2006,8.5440034866333,0.033,40910,0.014113098382949829,0,48839,784
20,131,6.25,2.5320680141448975,0,2005,8,0.037000000000000005,38446,0.013697308488190174,0,44286,784
20,133,0.28901734948158264,0.2851378321647644,0,2012,18.601076126098633,0.08800000000000001,40541,0.03972785919904709,450.2300109863281,41898,785
20,133,0.5698005557060242,0.5427572131156921,0,2011,18.734994888305664,0.091,40651,0.0377679280936718,1615.5400390625,44893,785
20,133,1.3793103694915771,1.1258972883224487,0,2010,17.029386520385742,0.102,38363,0.03710215166211128,2587.719970703125,43242,785
20,133,0.696864128112793,0.6500956416130066,0,2009,16.94107437133789,0.084,37965,0.03488652780652046,604.7000244259834,42590,785
20,133,1.6129032373428345,1.2558022737503052,0,2008,15.748015403747559,0.049,40362,0.033942244946956635,780.1300171017647,53236,785
20,133,3.5714285373687744,1.98516047000885,0,2007,15.874507904052734,0.040999999999999995,36848,0.03353842347860336,199.3599945306778,53783,785
20,133,2.639296293258667,1.697757601737976,0,2006,18.466184616088867,0.039,37077,0.03301171213388443,510.1000000014901,57454,785
20,133,3.461538553237915,1.9551002979278564,0,2005,16.124515533447266,0.05,34451,0.03170393407344818,1495,53237,785
20,135,0,0,0,2012,3.316624879837036,0.033,49541,0.022380797192454338,0,0,786
20,135,3.846153736114502,2.0567078590393066,0,2011,5.099019527435303,0.034,44774,0.020806659013032913,0,1564,786
20,135,0,0,0,2010,3.872983455657959,0.04,51717,0.01770196296274662,0,1488,786
20,135,0,0,0,2009,4.4721360206604,0.039,45651,0.016207454726099968,0,1512,786
20,135,0,0,0,2008,4.123105525970459,0.031,44389,0.015030380338430405,0,1577,786
20,135,10,2.998223066329956,0,2007,3.1622776985168457,0.028999999999999998,46036,0.014285714365541935,0,1446,786
20,135,6.666666507720947,2.5958452224731445,0,2006,3.872983455657959,0.027999999999999997,38126,0.013397129252552986,0,1531,786
20,135,2.6315789222717285,1.6950197219848633,0,2005,6.164413928985596,0.032,36880,0.008183821104466915,0,0,786
20,137,0,0,0,2012,5,0.031,42202,0.044309452176094055,0,0,787
20,137,0,0,0,2011,6.4031243324279785,0.035,41396,0.04338624328374863,0,0,787
20,137,0,0,0,2010,6.480740547180176,0.038,40386,0.0415414534509182,0,0,787
20,137,0,0,0,2009,6.7082037925720215,0.044000000000000004,38590,0.041843973100185394,0,0,787
20,137,0,0,0,2008,6.480740547180176,0.032,38252,0.04524728283286095,0,0,787
20,137,2.941176414489746,1.7996788024902344,0,2007,5.830951690673828,0.032,36579,0.046507544815540314,0,0,787
20,137,0,0,0,2006,6.7082037925720215,0.033,34848,0.046798884868621826,0,0,787
20,137,0,0,0,2005,6,0.036000000000000004,33632,0.04631396383047104,0,6617,787
20,139,2.597402572631836,1.6828103065490723,0,2012,8.774964332580566,0.073,46706,0.021459493786096573,0,0,788
20,139,0.8064516186714172,0.7376981973648071,0,2011,11.135528564453125,0.083,47318,0.020379437133669853,0,0,788
20,139,0,0,0,2010,10.816654205322266,0.083,45221,0.01755462773144245,0,0,788
20,139,3.4482758045196533,1.9514127969741821,0,2009,10.770329475402832,0.078,48656,0.016628827899694443,0,0,788
20,139,0,0,0,2008,9.486832618713379,0.06,48848,0.015694385394454002,0,0,788
20,139,0,0,0,2007,9.539392471313477,0.055,44829,0.015484576113522053,0,6209,788
20,139,0,0,0,2006,8.306623458862305,0.055,40906,0.015391089953482151,0,5859,788
20,139,1.8867924213409424,1.3918302059173584,0,2005,7.280109882354736,0.062,41299,0.015116485767066479,0,2215,788
20,141,0,0,0,2012,4.582575798034668,0.043,39468,0.01781037263572216,0,3978,789
20,141,0,0,0,2011,4,0.045,37949,0.016380654647946358,0,4008,789
20,141,0,0,0,2010,2.8284270763397217,0.049,36519,0.014598540030419827,0,3761,789
20,141,0,0,0,2009,2.6457512378692627,0.044000000000000004,34601,0.015077944844961166,0,4275,789
20,141,0,0,0,2008,2.6457512378692627,0.034,37568,0.014740108512341976,0,4535,789
20,141,12.5,3.2204720973968506,0,2007,2.8284270763397217,0.038,33038,0.01353421900421381,0,3902,789
20,141,0,0,0,2006,3,0.035,32037,0.014007003046572208,0,3706,789
20,143,1.7857142686843872,1.3434818983078003,0,2012,7.4833149909973145,0.054000000000000006,48266,0.02177499234676361,0,0,790
20,143,0,0,0,2011,8.366600036621094,0.057999999999999996,48998,0.021196188405156136,0,0,790
20,143,0,0,0,2010,7.071067810058594,0.06,53086,0.0193601306527853,0,0,790
20,143,1.5151515007019043,1.2031384706497192,0,2009,8.1240386962890625,0.055999999999999994,46743,0.017337258905172348,0,0,790
20,143,4.34782600402832,2.175793170928955,0,2008,6.78233003616333,0.037000000000000005,45925,0.017272282391786575,0,0,790
20,143,3.6363637447357178,2.0025229454040527,0,2007,7.416198253631592,0.038,42993,0.016554662957787514,0,0,790
20,143,8.474575996398926,2.8336808681488037,0,2006,7.681145668029785,0.035,41686,0.016863130033016205,0,2729,790
20,143,6.451612949371338,2.5634303092956543,0,2005,7.874007701873779,0.045,41571,0.014597343280911446,0,2390,790
20,145,3,1.8184465169906616,0,2012,10,0.040999999999999995,43901,0.07223672419786453,0,0,791
20,145,3.669724702835083,2.01133131980896,0,2011,10.440306663513184,0.046,41623,0.07072579860687256,0,0,791
20,145,1.5873016119003296,1.2422338724136353,0,2010,11.224971771240234,0.047,42658,0.06972740590572357,0,0,791
20,145,0,0,0,2009,11.575837135314941,0.038,41015,0.06943842768669128,0,0,791
20,145,0,0,0,2008,5.74456262588501,0.032,43007,0.06998104602098465,0,0,791
20,145,0,0,0,2007,5.099019527435303,0.031,40481,0.06955266743898392,0,0,791
20,145,9.523809432983398,2.9496870040893555,0,2006,4.582575798034668,0.033,38245,0.0686601847410202,0,0,791
20,145,0,0,0,2005,4.690415859222412,0.038,36653,0.06731180101633072,0,0,791
20,147,0,0,0,2012,4.358899116516113,0.045,43519,0.022480057552456856,0,10647,792
20,147,3.846153736114502,2.0567078590393066,0,2011,5.099019527435303,0.051,40746,0.021841155365109444,0,10849,792
20,147,0,0,0,2010,5.5677642822265625,0.051,42071,0.019911110401153564,0,13461,792
20,147,0,0,0,2009,6.164413928985596,0.062,40247,0.01957295462489128,0,12152,792
20,147,5.882352828979492,2.4722518920898438,0,2008,5.830951690673828,0.043,41832,0.018976012244820595,0,10631,792
20,147,5,2.3124382495880127,0,2007,4.4721360206604,0.03,41735,0.017895489931106567,0,11837,792
20,147,0,0,0,2006,4.690415859222412,0.031,44709,0.01830253005027771,0,11795,792
20,147,3.225806474685669,1.8875328302383423,0,2005,5.5677642822265625,0.037000000000000005,37003,0.014888337813317776,0,14552,792
20,149,0.7352941036224365,0.6813409328460693,0,2012,11.661903381347656,0.047,56891,0.03984777256846428,15089.400390625,74510,793
20,149,0,0,0,2011,13.416407585144043,0.05,53339,0.03853485733270645,21440.099609375,60249,793
20,149,0,0,0,2010,13.892443656921387,0.052000000000000005,52861,0.036566272377967834,19232.80078125,58451,793
20,149,0,0,0,2009,13.711309432983398,0.057,54949,0.035838913172483444,19212.400390625,52249,793
20,149,1.2345678806304932,1.0379161834716797,0,2008,12.727922439575195,0.036000000000000004,54341,0.033183299005031586,13660.900390625,62130,793
20,149,2.4390244483947754,1.6243442296981812,0,2007,14.317821502685547,0.033,50282,0.0319686196744442,19139.19921875,50297,793
20,149,0.78125,0.7179599404335022,0,2006,11.313708305358887,0.033,47221,0.030223123729228973,13482.7998046875,47421,793
20,149,3.90625,2.0717203617095947,0,2005,11.313708305358887,0.040999999999999995,46271,0.029109235852956772,19208.599609375,39046,793
20,151,2.857142925262451,1.7722761631011963,0,2012,11.832159996032715,0.045,47220,0.03397462144494057,0,3362,794
20,151,2.3255813121795654,1.5804309844970703,0,2011,13.114876747131348,0.051,44964,0.032227978110313416,0,3399,794
20,151,2.2988505363464355,1.5698201656341553,0,2010,13.190905570983887,0.055999999999999994,43987,0.02851218171417713,0,3053,794
20,151,1.2121212482452393,1.0237098932266235,0,2009,12.845232963562012,0.05,44479,0.02657979167997837,0,3358,794
20,151,2.8368794918060303,1.7655608654022217,0,2008,11.87434196472168,0.035,44498,0.025815779343247414,0,4942,794
20,151,1.2269939184188843,1.0331401824951172,0,2007,12.767145156860352,0.031,42909,0.02515982650220394,0,4782,794
20,151,3.174603223800659,1.8722608089447021,0,2006,11.224971771240234,0.03,41508,0.024849865585565567,0,2688,794
20,151,1.1173183917999268,0.9619464874267578,0,2005,13.379088401794434,0.035,39410,0.022769806906580925,0,2254,794
20,153,0,0,0,2012,4.358899116516113,0.027000000000000003,44563,0.014173228293657303,0,1059,795
20,153,0,0,0,2011,5,0.035,40908,0.01062155794352293,0,1023,795
20,153,0,0,0,2010,3.7416574954986572,0.035,40211,0.009992006234824657,0,868,795
20,153,0,0,0,2009,4.4721360206604,0.039,37483,0.011336982250213623,0,536,795
20,153,0,0,0,2008,4.4721360206604,0.035,38980,0.010802469216287136,0,0,795
20,155,0.36563071608543396,0.3579384386539459,0,2012,23.388031005859375,0.055,43094,0.05583313852548599,54.96999931335449,163989,796
20,155,0.45558086037635803,0.44113364815711975,0,2011,29.631065368652344,0.061,41892,0.054903604090213776,58.25999927520752,146831,796
20,155,0.6600660085678101,0.6196447014808655,0,2010,30.149627685546875,0.064,41717,0.054441262036561966,34.84999942779541,136717,796
20,155,0.38167938590049744,0.3729718029499054,0,2009,28.03569221496582,0.057999999999999996,41536,0.05324319377541542,39.36999869346619,130564,796
20,155,1.51260507106781,1.201735019683838,0,2008,24.392621994018555,0.040999999999999995,42597,0.052208710461854935,47.66999936103821,143420,796
20,155,0.9433962106704712,0.8407770395278931,0,2007,27.23967742919922,0.042,40418,0.05191338434815407,7.091000080108643,139982,796
20,155,0.8438818454742432,0.7665687203407288,0,2006,26.664583206176758,0.045,39314,0.05060950666666031,4.848999977111816,141221,796
20,155,2.044025182723999,1.463152527809143,0,2005,25.219039916992188,0.05,39790,0.04948414862155914,143.5130000114441,138575,796
20,157,4.34782600402832,2.175793170928955,0,2012,4.795831680297852,0.038,39085,0.016505055129528046,0,6467,797
20,157,0,0,0,2011,6.324555397033691,0.038,38132,0.014486839063465595,0,6537,797
20,157,0,0,0,2010,6.480740547180176,0.043,38331,0.012138377875089645,0,6420,797
20,157,0,0,0,2009,6.082762718200684,0.042,36356,0.014469771645963192,0,5930,797
20,157,0,0,0,2008,4.898979663848877,0.031,38199,0.013814880512654781,0,5982,797
20,157,6.896551609039307,2.6293840408325195,0,2007,5.385164737701416,0.032,36226,0.014051522128283978,0,5850,797
20,157,5.882352828979492,2.4722518920898438,0,2006,4.123105525970459,0.036000000000000004,32819,0.013762356713414192,0,4686,797
20,157,3.3333332538604736,1.9188964366912842,0,2005,5.4772257804870605,0.040999999999999995,31364,0.01221840362995863,0,4398,797
20,159,0,0,0,2012,8.062257766723633,0.045,44833,0.04149999842047691,0.06599999964237213,14523,798
20,159,0.8196721076965332,0.7479559779167175,0,2011,11.045360565185547,0.052000000000000005,45420,0.037462834268808365,0.04699999839067459,14866,798
20,159,0,0,0,2010,9.949873924255371,0.054000000000000006,41687,0.0340358167886734,0.04699999839067459,15759,798
20,159,2.1052632331848145,1.4897433519363403,0,2009,9.746794700622559,0.05,43617,0.03204936906695366,0.017999999225139618,13452,798
20,159,0,0,0,2008,7.745966911315918,0.038,43158,0.030270271003246307,0.04699999839067459,14366,798
20,159,0,0,0,2007,8.5440034866333,0.039,43834,0.030683955177664757,0.057999998331069946,10787,798
20,159,0,0,0,2006,7.141428470611572,0.040999999999999995,40313,0.029733959585428238,0.04500000178813934,14860,798
20,159,0,0,0,2005,5.099019527435303,0.046,37176,0.027606772258877754,0.06800000369548798,14477,798
20,161,0.8130081295967102,0.7427936792373657,0,2012,19.209373474121094,0.044000000000000004,43574,0.13755850493907928,16472.399810791016,17601,799
20,161,0.787401556968689,0.7228002548217773,0,2011,22.538854598999023,0.048,45558,0.13384602963924408,3333,14855,799
20,161,0,0,0,2010,22.181072235107422,0.05,45523,0.13352233171463013,23472.800003051758,24285,799
20,161,0,0,0,2009,20.928449630737305,0.044000000000000004,40612,0.13040931522846222,37311.79998779297,27330,799
20,161,1.2096774578094482,1.0221537351608276,0,2008,15.748015403747559,0.035,43801,0.12821842730045319,41798.399993896484,27637,799
20,161,0.9259259104728699,0.8280137181282043,0,2007,18,0.031,38864,0.12588928639888763,26721.299606323242,29046,799
20,161,0,0,0,2006,7.937253952026367,0.033,37110,0.12358056753873825,31682.000396728516,25884,799
20,161,1.1111111640930176,0.9578005075454712,0,2005,9.486832618713379,0.037000000000000005,35071,0.12026069313287735,26334.500396728516,22434,799
20,163,6.5217390060424805,2.5741147994995117,0,2012,9.591663360595703,0.046,41363,0.018610898405313492,0,4076,800
20,163,6.593406677246094,2.584918975830078,0,2011,9.539392471313477,0.053,39326,0.0179018285125494,0,0,800
20,163,7.594936847686768,2.7249350547790527,0,2010,8.88819408416748,0.063,38487,0.01756417751312256,0,2111,800
20,163,1.4285714626312256,1.1544773578643799,0,2009,8.366600036621094,0.067,41699,0.016605522483587265,0,2895,800
20,163,5.55555534362793,2.4159488677978516,0,2008,7.348469257354736,0.046,39738,0.016749143600463867,0,6789,800
20,163,5.882352828979492,2.4722518920898438,0,2007,7.141428470611572,0.037000000000000005,36657,0.017630331218242645,0,7898,800
20,163,4,2.094712495803833,0,2006,7.071067810058594,0.037000000000000005,34348,0.01728673465549946,0,7099,800
20,163,1.5151515007019043,1.2031384706497192,0,2005,8.1240386962890625,0.042,33996,0.015881912782788277,0,12202,800
20,165,0,0,0,2012,4.242640495300293,0.047,40415,0.017768079414963722,0,11744,801
20,165,0,0,0,2011,5.830951690673828,0.044000000000000004,37693,0.014995314180850983,0,9781,801
20,165,0,0,0,2010,6.164413928985596,0.054000000000000006,38595,0.012963521294295788,0,6900,801
20,165,0,0,0,2009,6.7082037925720215,0.057,39763,0.011374115943908691,0,6651,801
20,165,5.263157844543457,2.362783670425415,0,2008,6.164413928985596,0.039,39197,0.010574018582701683,0,0,801
20,165,5.714285850524902,2.4436862468719482,0,2007,5.916079998016357,0.037000000000000005,36257,0.010082493536174297,0,8009,801
20,165,2,1.4436354637145996,0,2006,7.071067810058594,0.036000000000000004,35902,0.010321796871721745,0,9882,801
20,165,0,0,0,2005,7.874007701873779,0.04,33102,0.009751773439347744,0,6770,801
20,167,3.225806474685669,1.8875328302383423,0,2012,7.874007701873779,0.040999999999999995,36614,0.03152765706181526,0,0,802
20,167,1.1904761791229248,1.0098618268966675,0,2011,9.165151596069336,0.047,37140,0.02739529497921467,0,0,802
20,167,0,0,0,2010,8.366600036621094,0.051,36575,0.026466380804777145,5.869999885559082,0,802
20,167,0,0,0,2009,8.717798233032227,0.049,36730,0.025581395253539085,9.6899995803833,0,802
20,167,0,0,0,2008,7.681145668029785,0.037000000000000005,38635,0.02504003420472145,4.059999942779541,0,802
20,167,0,0,0,2007,6.855654716491699,0.036000000000000004,35549,0.023620912805199623,0,0,802
20,167,2.6315789222717285,1.6950197219848633,0,2006,6.164413928985596,0.038,32608,0.02277342602610588,0,4970,802
20,167,0,0,0,2005,6.324555397033691,0.046,31275,0.022655121982097626,0,6272,802
20,169,0.43668121099472046,0.4238738715648651,0,2012,26.21068572998047,0.057999999999999996,45225,0.08041118830442429,39756.39990234375,229385,803
20,169,0.44692736864089966,0.43324604630470276,0,2011,29.916549682617188,0.061,45359,0.0798908919095993,41354.7998046875,240565,803
20,169,0.7049345374107361,0.6567044258117676,0,2010,31.51190185546875,0.062,43927,0.078031986951828,50634.340205192566,220483,803
20,169,0.8695651888847351,0.7860730886459351,0,2009,30.331501007080078,0.055,43827,0.07622724771499634,46936.06155601144,218949,803
20,169,0.5181347131729126,0.49737289547920227,0,2008,24.06241798400879,0.038,45342,0.07412745803594589,69882.06002771854,247289,803
20,169,0.6361322999000549,0.5995602011680603,0,2007,28.03569221496582,0.036000000000000004,42557,0.07207207381725311,75468.59999847412,206219,803
20,169,0.7692307829856873,0.7084608674049377,0,2006,32.24903106689453,0.038,42360,0.07164359837770462,67517.80002593994,213952,803
20,169,1.1799410581588745,1.0030680894851685,0,2005,31.890438079833984,0.044000000000000004,40268,0.07076764851808548,94368.29997634888,193209,803
20,171,0,0,0,2012,8.83176040649414,0.031,51245,0.025872690603137016,0,917,804
20,171,0,0,0,2011,9.848857879638672,0.037000000000000005,49066,0.023853210732340813,0,776,804
20,171,0,0,0,2010,10.630146026611328,0.038,46925,0.019797978922724724,0,785,804
20,171,0,0,0,2009,9.433980941772461,0.03,45882,0.020526643842458725,0,376,804
20,171,0,0,0,2008,6.7082037925720215,0.027000000000000003,51658,0.020723197609186172,0,397,804
20,171,0,0,0,2007,4.358899116516113,0.027999999999999997,47876,0.019545357674360275,0,0,804
20,171,0,0,0,2006,5.656854152679443,0.027999999999999997,46368,0.018151119351387024,0,0,804
20,171,0,0,0,2005,5.830951690673828,0.034,41789,0.0159295741468668,0,0,804
20,173,0.512665867805481,0.49251171946525574,0,2012,57.584720611572266,0.069,47649,0.16966533660888672,2314.8761070370674,2381167,805
20,173,0.5157829523086548,0.4952837824821472,0,2011,69.62039947509766,0.08,49526,0.169123575091362,3944.155267830938,2651968,805
20,173,0.7272727489471436,0.6748661398887634,0,2010,64.226165771484375,0.08800000000000001,45996,0.16991908848285675,3303.3182838261127,2628434,805
20,173,0.525006890296936,0.5034660696983337,0,2009,60.15812683105469,0.084,48071,0.16777776181697845,3097.4935760349035,2754398,805
20,173,0.7089405059814453,0.659975528717041,0,2008,50.388492584228516,0.045,49518,0.16551904380321503,2186.331869594753,3183576,805
20,173,0.8250257968902588,0.7520910501480103,0,2007,53.93514633178711,0.042,47326,0.16287861764431,3536.2242650948465,2754786,805
20,173,1.4421252012252808,1.1622252464294434,0,2006,51.332252502441406,0.046,45036,0.16103583574295044,3264.089797347784,2703702,805
20,173,1.6176867485046387,1.2583202123641968,0,2005,60.90156173706055,0.055,43340,0.15897010266780853,2018.7201930005103,2582850,805
20,175,0,0,0,2012,16.093477249145508,0.040999999999999995,47801,0.09763705730438232,0,0,806
20,175,0,0,0,2011,13.711309432983398,0.046,47855,0.09045790135860443,0,0,806
20,175,0.5602241158485413,0.534419596195221,0,2010,18.89444351196289,0.049,43449,0.08876125514507294,0,0,806
20,175,0.25,0.24746645987033844,0,2009,20,0.049,44868,0.0910290852189064,0,0,806
20,175,1.7241379022598267,1.3129945993423462,0,2008,17.029386520385742,0.031,44613,0.088091641664505,0,0,806
20,175,1.8404908180236816,1.3699374198913574,0,2007,12.767145156860352,0.034,39348,0.08920522779226303,0,0,806
20,175,1.6129032373428345,1.2558022737503052,0,2006,7.874007701873779,0.033,41231,0.08797086775302887,0,0,806
20,175,0.9523809552192688,0.8472978472709656,0,2005,10.24695110321045,0.039,40438,0.08708695322275162,0,0,806
20,177,0.7950530052185059,0.7288006544113159,0,2012,33.645206451416016,0.062,48122,0.13650687038898468,2345.79335322266,259712,807
20,177,0.5776636600494385,0.549577534198761,0,2011,39.47150802612305,0.068,44816,0.13718782365322113,2317.6969838867662,260682,807
20,177,1.1010363101959229,0.9510438442230225,0,2010,39.293766021728516,0.07,45359,0.13693222403526306,1107.2710195312975,262154,807
20,177,0.6559332013130188,0.6161922216415405,0,2009,40.95119094848633,0.065,46194,0.1357799768447876,1302.9999542236328,244509,807
20,177,1.535508632659912,1.2142997980117798,0,2008,32.280025482177734,0.05,48332,0.13450632989406586,1239.5000305175781,262112,807
20,177,1.5841584205627441,1.240557312965393,0,2007,44.94440841674805,0.046,46696,0.13206669688224792,1533.5,277793,807
20,177,1.2886598110198975,1.071517825126648,0,2006,48.249351501464844,0.048,44158,0.13110888004302979,1095.5999755859375,258652,807
20,177,2.192782163619995,1.5266696214675903,0,2005,46.78675079345703,0.055,44285,0.13065104186534882,1503.5,274598,807
20,179,0,0,0,2012,4.358899116516113,0.027999999999999997,50601,0.014618727378547192,0,173,808
20,179,0,0,0,2011,4.582575798034668,0.032,48498,0.012583563104271889,0,159,808
20,179,0,0,0,2010,4.4721360206604,0.034,46699,0.014907807111740112,0,144,808
20,179,0,0,0,2009,5,0.027999999999999997,44323,0.009708737954497337,0,156,808
20,179,0,0,0,2008,4.795831680297852,0.026000000000000002,43297,0.00959692895412445,0,0,808
20,179,0,0,0,2007,3.1622776985168457,0.027999999999999997,39157,0.010085337795317173,0,184,808
20,179,0,0,0,2006,2.4494898319244385,0.028999999999999998,37958,0.009284332394599915,0,0,808
20,179,0,0,0,2005,2.6457512378692627,0.027999999999999997,36293,0.004965622443705797,0,0,808
20,181,0,0,0,2012,9,0.038,39160,0.02735014818608761,0,0,809
20,181,0,0,0,2011,8.9442720413208,0.04,39660,0.027349578216671944,0,0,809
20,181,1.3333333730697632,1.0986123085021973,0,2010,8.66025447845459,0.048,37927,0.023797636851668358,0,0,809
20,181,0,0,0,2009,8.88819408416748,0.04,38536,0.02248501032590866,0,0,809
20,181,1.2820513248443604,1.0674599409103394,0,2008,8.83176040649414,0.031,39299,0.0226026251912117,0,0,809
20,181,1.8867924213409424,1.3918302059173584,0,2007,7.280109882354736,0.028999999999999998,35894,0.021152565255761147,0,0,809
20,181,0,0,0,2006,4.795831680297852,0.028999999999999998,33340,0.020572001114487648,0,0,809
